logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano
rua antonio eduardo amorim;141;apto 1405 bloco d;249652,77;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-17;Bom;Apartamento;165200,70;5681;;;2026
rua antonio eduardo amorim;141;apto 1403 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;115925,13;5681;;;2026
rua antonio eduardo amorim;141;apto 1307 bloco d;268000,00;Imbiribeira;Recife;PE;2025;8199,27;62,64;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-17;Bom;Apartamento;138121,41;5681;;;2026
rua antonio eduardo amorim;141;apto 1305 bloco d;246278,77;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-28;Bom;Apartamento;153786,20;5681;;;2026
rua antonio eduardo amorim;141;apto 1304 bloco d;243424,20;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-12;Bom;Apartamento;149295,27;5681;;;2026
rua antonio eduardo amorim;141;apto 1210 bloco d;246550,32;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-20;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1209 bloco d;268000,00;Imbiribeira;Recife;PE;2025;8199,27;62,5;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-24;Bom;Apartamento;146357,02;5681;;;2026
rua antonio eduardo amorim;141;apto 1209 bloco d;268000,00;Imbiribeira;Recife;PE;2025;8199,27;62,5;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-09;Bom;Apartamento;203936,30;5681;;;2026
rua antonio eduardo amorim;141;apto 1208 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-29;Bom;Apartamento;135242,07;5681;;;2026
rua antonio eduardo amorim;141;apto 1206 bloco d;246621,48;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-21;Bom;Apartamento;164133,19;5681;;;2026
rua antonio eduardo amorim;141;apto 1205 bloco d;243028,09;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-26;Bom;Apartamento;138462,33;5681;;;2026
rua antonio eduardo amorim;141;apto 1204 bloco d;242240,68;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-05;Bom;Apartamento;140104,87;5681;;;2026
rua antonio eduardo amorim;141;apto 1203 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;142589,66;5681;;;2026
rua antonio eduardo amorim;141;apto 1201 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-09;Bom;Apartamento;159237,73;5681;;;2026
rua antonio eduardo amorim;141;apto 1112 bloco d;247180,20;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-14;Bom;Apartamento;156271,64;5681;;;2026
rua antonio eduardo amorim;141;apto 1107 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-17;Bom;Apartamento;160785,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1105 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-24;Bom;Apartamento;128841,27;5681;;;2026
rua antonio eduardo amorim;141;apto 1103 bloco d;243486,94;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;144648,39;5681;;;2026
rua antonio eduardo amorim;141;apto 1102 bloco d;246604,17;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-14;Bom;Apartamento;150449,84;5681;;;2026
rua antonio eduardo amorim;141;apto 1011 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-23;Bom;Apartamento;136924,70;5681;;;2026
rua antonio eduardo amorim;141;apto 1006 bloco d;242596,20;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-09;Bom;Apartamento;138093,50;5681;;;2026
rua antonio eduardo amorim;141;apto 1005 bloco d;242490,79;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-10;Bom;Apartamento;151070,86;5681;;;2026
rua antonio eduardo amorim;141;apto 1003 bloco d;244184,48;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-22;Bom;Apartamento;139459,94;5681;;;2026
rua antonio eduardo amorim;141;apto 1002 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;140291,86;5681;;;2026
rua antonio eduardo amorim;141;apto 1001 bloco d;242060,70;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-26;Bom;Apartamento;140189,43;5681;;;2026
rua antonio eduardo amorim;141;apto 911 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-22;Bom;Apartamento;132951,56;5681;;;2026
rua antonio eduardo amorim;141;apto 910 bloco d;244004,03;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-23;Bom;Apartamento;148671,96;5681;;;2026
rua antonio eduardo amorim;141;apto 905 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-29;Bom;Apartamento;161556,49;5681;;;2026
rua antonio eduardo amorim;141;apto 904 bloco d;242268,74;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-10;Bom;Apartamento;128633,73;5681;;;2026
rua antonio eduardo amorim;141;apto 901 bloco d;243481,38;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-16;Bom;Apartamento;166860,47;5681;;;2026
rua antonio eduardo amorim;141;apto 811 bloco d;252092,38;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-12;Bom;Apartamento;182058,66;5681;;;2026
rua antonio eduardo amorim;141;apto 809 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-21;Bom;Apartamento;135882,34;5681;;;2026
rua antonio eduardo amorim;141;apto 807 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-09;Bom;Apartamento;200000,00;5681;;;2026
rua antonio eduardo amorim;141;apto 806 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-27;Bom;Apartamento;121172,22;5681;;;2026
rua antonio eduardo amorim;141;apto 802 bloco d;242499,75;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-14;Bom;Apartamento;130210,81;5681;;;2026
rua antonio eduardo amorim;141;apto 712 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-11;Bom;Apartamento;148332,09;5681;;;2026
rua antonio eduardo amorim;141;apto 709 bloco d;231000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-06;Bom;Apartamento;147433,78;5681;;;2026
rua antonio eduardo amorim;141;apto 702 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;171718,94;5681;;;2026
rua antonio eduardo amorim;141;apto 612 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-28;Bom;Apartamento;182421,07;5681;;;2026
rua antonio eduardo amorim;141;apto 611 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-10;Bom;Apartamento;138801,39;5681;;;2026
rua antonio eduardo amorim;141;apto 1112 bloco a;285219,55;Imbiribeira;Recife;PE;2025;8199,27;62,51;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;216338,40;5681;;;2026
rua antonio eduardo amorim;141;apto 208 bloco b;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1410 bloco b;288223,23;Imbiribeira;Recife;PE;2025;8199,27;62,5;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;214400,00;5681;;;2026
rua antonio eduardo amorim;141;apto 607 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-05;Bom;Apartamento;157077,84;5681;;;2026
rua antonio eduardo amorim;141;apto 606 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-27;Bom;Apartamento;115073,46;5681;;;2026
rua antonio eduardo amorim;141;apto 604 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-25;Bom;Apartamento;116432,43;5681;;;2026
rua antonio eduardo amorim;141;apto 1412 bloco b;288257,20;Imbiribeira;Recife;PE;2025;8199,27;62,51;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;214400,00;5681;;;2026
rua antonio eduardo amorim;141;apto 601 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-28;Bom;Apartamento;164198,43;5681;;;2026
rua antonio eduardo amorim;141;apto 512 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-09;Bom;Apartamento;165789,66;5681;;;2026
rua antonio eduardo amorim;141;apto 1508 bloco c;248024,30;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 108 bloco c;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-14;Bom;Apartamento;172617,56;5681;;;2026
rua antonio eduardo amorim;141;apto 308 bloco c;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-14;Bom;Apartamento;183084,56;5681;;;2026
rua antonio eduardo amorim;141;apto 407 bloco c;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-14;Bom;Apartamento;180478,16;5681;;;2026
rua antonio eduardo amorim;141;apto 1512 bloco d;249248,06;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;192776,20;5681;;;2026
rua antonio eduardo amorim;141;apto 1207 bloco d;247048,34;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-15;Bom;Apartamento;164317,10;5681;;;2026
rua antonio eduardo amorim;141;apto 511 bloco d;243006,31;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-06;Bom;Apartamento;176945,19;5681;;;2026
rua antonio eduardo amorim;141;apto 510 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-10;Bom;Apartamento;140149,25;5681;;;2026
rua antonio eduardo amorim;141;apto 508 bloco d;231000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-30;Bom;Apartamento;156169,06;5681;;;2026
rua antonio eduardo amorim;141;apto 1612 bloco b;290300,26;Imbiribeira;Recife;PE;2025;8199,27;62,51;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;204120,03;5681;;;2026
rua antonio eduardo amorim;141;apto 507 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-19;Bom;Apartamento;135671,45;5681;;;2026
rua antonio eduardo amorim;141;apto 506 bloco d;243214,40;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-31;Bom;Apartamento;128032,21;5681;;;2026
rua antonio eduardo amorim;141;apto 505 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-03;Bom;Apartamento;154657,73;5681;;;2026
rua antonio eduardo amorim;141;apto 504 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-27;Bom;Apartamento;140189,43;5681;;;2026
rua antonio eduardo amorim;141;apto 503 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-24;Bom;Apartamento;149504,04;5681;;;2026
rua antonio eduardo amorim;141;apto 901 bloco c;244022,59;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;187636,92;5681;;;2026
rua antonio eduardo amorim;141;apto 501 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-09;Bom;Apartamento;138462,33;5681;;;2026
rua antonio eduardo amorim;141;apto 1305 bloco b;246278,77;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;177777,67;5681;;;2026
rua antonio eduardo amorim;141;apto 411 bloco d;247893,67;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-10;Bom;Apartamento;163557,34;5681;;;2026
rua antonio eduardo amorim;141;apto 407 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-30;Bom;Apartamento;138585,02;5681;;;2026
rua antonio eduardo amorim;141;apto 406 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-30;Bom;Apartamento;160340,60;5681;;;2026
rua antonio eduardo amorim;141;apto 404 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-18;Bom;Apartamento;164100,00;5681;;;2026
rua antonio eduardo amorim;141;apto 403 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-17;Bom;Apartamento;138705,04;5681;;;2026
rua antonio eduardo amorim;141;apto 402 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-17;Bom;Apartamento;143871,11;5681;;;2026
rua antonio eduardo amorim;141;apto 401 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-30;Bom;Apartamento;166595,19;5681;;;2026
rua antonio eduardo amorim;141;apto 1311 bloco b;286089,06;Imbiribeira;Recife;PE;2025;8199,27;62,17;0,00126;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;214400,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1312 bloco b;287241,07;Imbiribeira;Recife;PE;2025;8199,27;62,51;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;214400,00;5681;;;2026
rua antonio eduardo amorim;141;apto 804 bloco c;243092,22;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1302 bloco d;246278,77;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1006 bloco b;244885,83;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-31;Bom;Apartamento;140189,43;5681;;;2026
rua antonio eduardo amorim;141;apto 311 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-23;Bom;Apartamento;153435,36;5681;;;2026
rua antonio eduardo amorim;141;apto 111 bloco c;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-09;Bom;Apartamento;119736,39;5681;;;2026
rua antonio eduardo amorim;141;apto 1310 bloco c;268000,00;Imbiribeira;Recife;PE;2025;8199,27;62,5;0,00127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-24;Bom;Apartamento;150392,73;5681;;;2026
rua antonio eduardo amorim;141;apto 202 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-23;Bom;Apartamento;159159,12;5681;;;2026
rua antonio eduardo amorim;141;apto 1603 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-11;Bom;Apartamento;157226,13;5681;;;2026
rua antonio eduardo amorim;141;apto 309 bloco d;231000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-20;Bom;Apartamento;154107,72;5681;;;2026
rua antonio eduardo amorim;141;apto 307 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-30;Bom;Apartamento;132481,07;5681;;;2026
rua antonio eduardo amorim;141;apto 306 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-24;Bom;Apartamento;140189,43;5681;;;2026
rua antonio eduardo amorim;141;apto 305 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-25;Bom;Apartamento;122345,55;5681;;;2026
rua antonio eduardo amorim;141;apto 304 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-30;Bom;Apartamento;140104,87;5681;;;2026
rua antonio eduardo amorim;141;apto 812 bloco a;243162,39;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-27;Bom;Apartamento;163644,05;5681;;;2026
rua antonio eduardo amorim;141;apto 1007 bloco c;245309,68;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-27;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 211 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-20;Bom;Apartamento;104619,75;5681;;;2026
rua antonio eduardo amorim;141;apto 210 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-24;Bom;Apartamento;162596,77;5681;;;2026
rua antonio eduardo amorim;141;apto 210 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-20;Bom;Apartamento;162596,77;5681;;;2026
rua antonio eduardo amorim;141;apto 209 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-10;Bom;Apartamento;147445,69;5681;;;2026
rua antonio eduardo amorim;141;apto 1011 bloco c;243683,49;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 204 bloco d;242267,24;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-15;Bom;Apartamento;140189,43;5681;;;2026
rua antonio eduardo amorim;141;apto 201 bloco d;242685,42;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-22;Bom;Apartamento;146661,72;5681;;;2026
rua antonio eduardo amorim;141;apto 112 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-22;Bom;Apartamento;155225,67;5681;;;2026
rua antonio eduardo amorim;141;apto 910 bloco c;243952,17;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-04;Bom;Apartamento;182641,80;5681;;;2026
rua antonio eduardo amorim;141;apto 711 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-02;Bom;Apartamento;193600,00;5681;;;2026
rua antonio eduardo amorim;141;apto 1310 bloco d;247422,50;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-04;Bom;Apartamento;161382,99;5681;;;2026
rua antonio eduardo amorim;141;apto 111 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-10;Bom;Apartamento;140104,87;5681;;;2026
rua antonio eduardo amorim;141;apto 108 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-05;Bom;Apartamento;137887,70;5681;;;2026
rua antonio eduardo amorim;141;apto 107 bloco d;250000,00;Imbiribeira;Recife;PE;2025;8199,27;51,19;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-14;Bom;Apartamento;148551,39;5681;;;2026
rua antonio eduardo amorim;141;apto 106 bloco d;246432,90;Imbiribeira;Recife;PE;2025;8199,27;51,07;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-15;Bom;Apartamento;157124,99;5681;;;2026
rua antonio eduardo amorim;141;apto 105 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;50,73;0,00122;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-24;Bom;Apartamento;163490,97;5681;;;2026
rua antonio eduardo amorim;141;apto 104 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-17;Bom;Apartamento;143477,13;5681;;;2026
rua antonio eduardo amorim;141;apto 103 bloco d;242000,00;Imbiribeira;Recife;PE;2025;8199,27;51,05;0,00123;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-12;Bom;Apartamento;137658,70;5681;;;2026
